date,x1,x2,x3,x4,x5,x6,location
2/28/2015,74,27,18,9,4,132,6
2/27/2015,63,21,36,10,6,78,6
2/26/2015,89,28,12,8,3,54,6
2/25/2015,115,29,14,8,3,62,6
2/24/2015,119,26,33,10,6,118,6
2/23/2015,129,31,29,8,6,172,6
2/22/2015,91,26,15,7,3,1036,6
2/21/2015,76,28,22,8,4,296,6
2/20/2015,91,25,37,9,6,52,6
2/19/2015,110,29,36,9,8,96,6
2/18/2015,94,29,32,9,8,112,6
2/17/2015,90,27,18,9,6,104,6
2/16/2015,72,25,21,9,5,98,6
2/15/2015,119,30,24,8,4,72,6
2/14/2015,96,38,37,13,7,128,6
2/13/2015,65,12,52,11,7,96,6
2/12/2015,55,25,21,9,4,56,6
2/11/2015,110,28,14,8,3,64,6
2/10/2015,101,32,35,13,7,118,6
2/9/2015,47,12,41,16,9,128,6
2/8/2015,35,16,20,8,4,74,6
2/7/2015,81,23,9,6,2,144,6
2/6/2015,87,24,44,13,8,88,6
2/5/2015,128,16,47,13,7,100,6
2/4/2015,113,30,30,15,9,140,6
2/3/2015,100,26,56,13,10,118,6
2/2/2015,81,9,61,13,10,110,6
2/1/2015,70,16,51,11,9,82,6
1/31/2015,68,19,34,10,6,70,6
1/30/2015,73,24,22,10,4,78,6
1/29/2015,95,28,16,10,4,68,6
1/28/2015,67,11,44,11,8,100,6
1/27/2015,78,21,25,9,5,84,6
1/26/2015,88,31,15,10,5,92,6
1/25/2015,111,28,29,9,6,72,6
1/24/2015,92,16,45,11,8,112,6
1/23/2015,68,19,47,13,8,92,6
1/22/2015,75,19,39,12,7,70,6
1/21/2015,110,18,37,12,7,82,6
1/20/2015,77,5,53,13,9,114,6
1/19/2015,87,15,36,10,6,88,6
1/18/2015,58,20,17,11,5,108,6
1/17/2015,57,10,36,9,5,56,6
1/16/2015,116,20,15,9,3,66,6
1/15/2015,82,17,39,12,8,126,6
1/14/2015,110,14,53,15,9,98,6
1/13/2015,95,11,59,17,11,130,6
1/12/2015,68,15,51,13,9,108,6
1/11/2015,66,20,28,11,5,76,6
1/10/2015,67,21,25,11,5,84,6
1/9/2015,79,15,41,12,6,68,6
1/8/2015,73,12,52,11,8,92,6
1/7/2015,42,14,55,33,6,88,6
1/6/2015,61,21,41,17,3,58,6
1/5/2015,117,25,17,9,4,66,6
1/4/2015,73,9,59,14,11,122,6
1/3/2015,59,9,47,11,7,76,6
1/2/2015,41,9,39,11,6,70,6
1/31/2022,59,30,12,0,5,76,5
1/30/2022,51,31,22,2,5,40,5
1/29/2022,52,29,9,3,0,36,5
1/28/2022,65,27,11,3,3,38,5
1/27/2022,95,26,15,2,5,50,5
1/26/2022,129,28,17,4,6,82,5
1/25/2022,70,30,20,2,7,102,5
1/24/2022,124,23,18,3,5,54,5
1/23/2022,93,25,32,3,9,96,5
1/22/2022,79,19,35,2,8,66,5
1/21/2022,113,27,35,4,8,60,5
1/20/2022,82,17,41,4,9,90,5
1/19/2022,89,27,17,2,5,62,5
1/18/2022,57,26,28,2,6,74,5
1/17/2022,61,25,15,4,5,48,5
1/16/2022,77,28,14,4,4,48,5
1/15/2022,78,26,22,0,7,64,5
1/14/2022,57,12,37,4,7,62,5
1/13/2022,57,22,19,4,5,46,5
1/12/2022,61,18,17,0,4,38,5
1/11/2022,68,21,12,0,4,38,5
1/10/2022,152,23,12,4,4,40,5
1/9/2022,125,23,34,4,9,124,5
1/8/2022,101,22,34,4,10,96,5
1/7/2022,107,21,34,4,9,80,5
1/6/2022,85,17,34,5,9,88,5
1/5/2022,71,22,26,5,7,74,5
1/4/2022,70,19,28,4,6,60,5
1/3/2022,72,22,30,4,7,54,5
1/2/2022,98,17,34,4,7,54,5
1/1/2022,44,19,32,4,8,78,5
12/31/2021,50,25,19,0,6,32,5
12/30/2021,53,24,10,0,4,34,5
12/29/2021,109,26,10,0,4,44,5
12/28/2021,87,25,30,4,8,90,5
12/27/2021,58,13,34,4,6,68,5
12/26/2021,51,19,17,4,4,36,5
12/25/2021,50,23,6,3,3,24,5
12/24/2021,112,27,7,2,3,32,5
12/23/2021,88,25,32,4,7,98,5
12/22/2021,109,21,39,4,7,88,5
12/21/2021,125,17,37,4,8,102,5
12/20/2021,78,24,40,4,11,114,5
12/19/2021,53,20,38,4,8,76,5
12/18/2021,46,24,21,3,5,40,5
12/17/2021,80,22,15,3,5,28,5
12/16/2021,144,24,13,2,6,60,5
12/15/2021,94,17,37,0,9,118,5
12/14/2021,66,9,45,4,10,86,5
12/13/2021,43,16,33,0,6,56,5
12/12/2021,100,23,13,3,4,34,5
12/11/2021,118,25,14,2,6,92,5
12/10/2021,73,27,27,3,8,104,5
12/9/2021,76,21,34,4,9,66,5
12/8/2021,129,8,38,4,8,70,5
12/7/2021,112,14,44,4,9,108,5
12/6/2021,83,28,37,4,7,100,5
12/5/2021,63,19,36,4,8,74,5
12/4/2021,44,18,29,4,6,50,5
12/3/2021,55,21,21,0,4,42,5
12/2/2021,48,21,18,4,2,42,5
12/1/2021,36,16,18,3,4,32,5
11/30/2021,51,23,10,4,3,20,5
11/29/2021,68,24,23,2,7,30,5
11/28/2021,68,13,38,4,9,58,5
11/27/2021,62,17,33,4,8,52,5
11/26/2021,69,26,29,4,7,52,5
11/25/2021,82,28,29,4,6,74,5
11/24/2021,61,29,31,4,8,98,5
11/23/2021,29,19,24,3,6,62,5
11/22/2021,69,15,19,0,5,20,5
11/21/2021,156,20,15,2,5,66,5
11/20/2021,133,7,39,3,11,124,5
11/19/2021,101,20,39,3,10,106,5
11/18/2021,87,23,39,3,9,104,5
11/17/2021,72,29,35,3,7,100,5
11/16/2021,98,26,32,4,6,90,5
11/15/2021,105,26,35,4,8,106,5
11/14/2021,81,22,38,4,9,112,5
11/13/2021,56,30,29,5,7,80,5
11/12/2021,36,20,24,4,5,40,5
11/11/2021,46,18,20,4,5,20,5
11/10/2021,33,19,19,4,4,22,5
11/9/2021,32,27,15,4,4,18,5
11/8/2021,32,26,13,4,3,24,5
11/7/2021,57,32,10,5,4,24,5
11/6/2021,70,38,18,4,5,44,5
11/5/2021,103,39,28,0,6,78,5
11/4/2021,93,27,39,5,8,92,5
11/3/2021,75,31,33,0,7,78,5
11/2/2021,73,32,30,5,5,64,5
11/1/2021,78,34,25,4,6,60,5
10/31/2021,63,40,22,4,6,68,5
10/30/2021,58,34,20,4,5,44,5
10/29/2021,56,14,25,4,5,46,5
10/28/2021,55,27,25,4,6,50,5
10/27/2021,97,26,28,4,5,52,5
10/26/2021,87,33,29,4,5,86,5
10/25/2021,70,42,28,4,5,74,5
10/24/2021,62,40,26,5,5,58,5
10/23/2021,65,37,24,4,4,46,5
10/22/2021,61,33,25,4,4,52,5
10/21/2021,61,38,25,4,5,54,5
10/20/2021,62,33,21,4,4,44,5
10/19/2021,60,30,16,4,4,50,5
10/18/2021,41,32,20,4,4,44,5
10/17/2021,33,30,16,5,4,34,5
10/16/2021,39,29,6,5,3,30,5
10/15/2021,53,30,7,4,3,34,5
10/14/2021,35,37,10,4,4,38,5
10/13/2021,21,29,13,4,3,26,5
10/12/2021,15,24,11,5,3,18,5
10/11/2021,26,15,10,0,3,12,5
10/10/2021,64,26,6,0,3,14,5
10/9/2021,59,29,8,5,4,48,5
10/8/2021,47,43,10,5,4,46,5
10/7/2021,56,24,11,0,3,34,5
10/6/2021,50,33,14,4,4,46,5
10/5/2021,51,39,13,4,3,42,5
10/4/2021,61,32,13,4,3,50,5
10/3/2021,74,38,6,4,3,82,5
10/2/2021,79,60,8,5,4,64,5
10/1/2021,76,50,14,0,5,72,5
9/30/2021,38,52,17,4,5,62,5
9/29/2021,47,37,11,0,4,26,5
9/28/2021,46,25,12,4,4,34,5
9/27/2021,36,33,9,4,4,32,5
9/26/2021,39,41,8,5,4,28,5
9/25/2021,39,31,6,4,4,24,5
9/24/2021,47,33,10,4,4,24,5
9/23/2021,49,44,14,4,4,28,5
9/22/2021,61,38,13,0,5,34,5
9/21/2021,39,57,7,4,5,48,5
9/20/2021,49,38,4,4,5,28,5
9/19/2021,50,40,5,4,4,34,5
9/18/2021,39,54,7,5,5,32,5
9/17/2021,25,44,9,5,4,26,5
9/16/2021,39,26,5,4,3,16,5
9/15/2021,38,24,10,4,4,28,5
9/14/2021,36,35,7,4,4,28,5
9/13/2021,58,29,9,0,3,24,5
9/12/2021,59,45,12,5,3,42,5
9/11/2021,50,65,7,5,2,38,5
9/10/2021,44,51,13,4,2,28,5
9/9/2021,45,31,13,4,2,28,5
9/8/2021,23,39,15,4,3,34,5
9/7/2021,33,31,12,4,2,20,5
9/6/2021,29,30,8,5,4,28,5
9/5/2021,38,30,9,4,3,18,5
9/4/2021,28,31,7,4,3,28,5
9/3/2021,18,37,8,6,5,26,5
9/2/2021,25,24,7,0,4,16,5
9/1/2021,23,25,9,4,4,24,5
8/31/2021,42,20,8,0,3,22,5
8/30/2021,53,19,10,4,4,38,5
8/29/2021,36,42,14,4,5,44,5
8/28/2021,33,27,5,4,3,26,5
8/27/2021,40,43,11,4,4,24,5
8/26/2021,53,24,10,4,4,42,5
8/25/2021,26,40,11,4,4,62,5
8/24/2021,44,28,7,0,3,22,5
8/23/2021,43,22,7,4,4,40,5
8/22/2021,43,20,7,4,5,32,5
8/21/2021,24,47,4,4,6,34,5
8/20/2021,36,34,4,4,4,20,5
8/19/2021,33,43,6,4,4,30,5
8/18/2021,34,39,13,2,4,30,5
8/17/2021,47,35,14,2,4,30,5
8/16/2021,43,37,8,2,4,32,5
8/15/2021,46,38,7,3,5,34,5
8/14/2021,42,38,9,2,5,34,5
8/13/2021,65,40,9,2,5,28,5
8/12/2021,64,33,13,2,5,52,5
8/11/2021,59,51,12,5,6,50,5
8/10/2021,48,58,7,3,5,46,5
8/9/2021,45,42,12,0,5,38,5
8/8/2021,50,43,14,4,5,34,5
8/7/2021,54,33,0,5,5,36,5
8/6/2021,46,45,0,0,5,46,5
8/5/2021,54,12,0,5,5,34,5
8/4/2021,57,24,8,5,3,38,5
8/3/2021,34,24,6,4,3,38,5
8/2/2021,41,19,5,0,3,20,5
8/1/2021,41,16,8,4,3,34,5
7/31/2021,39,24,5,4,4,28,5
7/30/2021,27,40,8,4,4,28,5
7/29/2021,41,19,4,4,3,22,5
7/28/2021,49,43,6,5,3,30,5
7/27/2021,44,48,8,4,4,36,5
7/26/2021,38,54,8,5,5,34,5
7/25/2021,38,43,6,5,4,32,5
7/24/2021,53,35,4,4,4,28,5
7/23/2021,63,40,8,4,4,36,5
7/22/2021,61,47,11,5,5,46,5
7/21/2021,52,38,7,4,4,44,5
7/20/2021,47,41,9,5,5,38,5
7/19/2021,31,23,11,5,4,36,5
7/18/2021,27,30,8,5,3,24,5
7/17/2021,37,40,5,4,3,24,5
7/16/2021,32,41,7,4,3,32,5
7/15/2021,12,37,7,0,3,28,5
7/14/2021,14,13,4,4,2,14,5
7/13/2021,27,13,3,3,2,18,5
7/12/2021,0,19,3,3,2,20,5
7/11/2021,0,22,5,3,3,0,5
7/10/2021,0,36,4,3,3,0,5
7/9/2021,0,44,4,3,4,0,5
7/8/2021,33,35,8,3,4,0,5
7/7/2021,20,20,8,0,3,34,5
7/6/2021,10,13,6,0,3,20,5
7/5/2021,30,24,10,0,4,10,5
7/4/2021,35,23,9,4,4,28,5
7/3/2021,47,33,4,0,4,30,5
7/2/2021,107,38,5,4,5,32,5
7/1/2021,77,58,13,4,6,90,5
6/30/2021,76,62,10,4,5,64,5
6/29/2021,78,72,10,4,6,60,5
6/28/2021,74,44,10,4,6,64,5
6/27/2021,68,42,12,4,6,58,5
6/26/2021,63,47,9,5,6,52,5
6/25/2021,56,60,7,5,5,46,5
6/24/2021,56,40,7,4,5,48,5
6/23/2021,63,40,6,4,5,46,5
6/22/2021,69,40,6,4,5,56,5
6/21/2021,74,47,10,3,3,60,5
6/20/2021,80,49,14,3,3,64,5
6/19/2021,61,54,8,2,4,72,5
6/18/2021,43,63,10,2,4,58,5
6/17/2021,51,24,10,2,3,34,5
6/16/2021,27,27,13,0,3,42,5
6/15/2021,59,37,6,0,0,22,5
6/14/2021,87,33,9,2,3,40,5
6/13/2021,86,55,8,2,4,64,5
6/12/2021,81,47,6,2,4,62,5
6/11/2021,46,58,9,3,4,64,5
6/10/2021,69,53,9,2,3,32,5
6/9/2021,72,49,9,6,4,64,5
6/8/2021,59,77,9,4,4,58,5
6/7/2021,84,54,12,0,3,46,5
6/6/2021,87,56,15,0,5,82,5
6/5/2021,95,78,7,4,4,90,5
6/4/2021,47,81,9,4,5,86,5
6/3/2021,48,44,12,5,4,38,5
6/2/2021,80,42,12,5,4,34,5
6/1/2021,72,53,12,7,4,80,5
5/31/2021,57,67,15,7,4,88,5
5/30/2021,62,68,10,7,3,68,5
5/29/2021,70,54,8,5,3,62,5
5/28/2021,85,50,9,5,4,64,5
5/27/2021,55,57,11,4,5,82,5
5/26/2021,64,47,10,0,4,56,5
5/25/2021,115,44,9,0,4,80,5
5/24/2021,89,44,10,0,4,166,5
5/23/2021,78,47,11,4,4,84,5
5/22/2021,57,63,11,3,5,62,5
5/21/2021,62,54,10,0,4,44,5
5/20/2021,66,50,9,2,4,42,5
5/19/2021,73,44,12,2,5,44,5
5/18/2021,54,61,9,3,5,58,5
5/17/2021,43,35,11,2,5,40,5
5/16/2021,19,21,9,0,5,26,5
5/15/2021,51,31,3,2,4,16,5
5/14/2021,69,37,7,2,5,38,5
5/13/2021,79,58,10,4,5,64,5
5/12/2021,60,61,13,0,5,80,5
5/11/2021,57,48,12,3,4,62,5
5/10/2021,41,40,13,4,5,60,5
5/9/2021,87,47,10,4,4,56,5
5/8/2021,169,39,8,3,4,160,5
5/7/2021,103,61,10,3,4,532,5
5/6/2021,61,48,10,3,5,298,5
5/5/2021,46,44,15,3,4,106,5
5/4/2021,45,43,8,4,4,70,5
5/3/2021,51,42,4,2,4,42,5
5/2/2021,57,42,12,0,5,40,5
5/1/2021,53,40,9,0,5,50,5
4/30/2021,70,43,7,4,5,48,5
4/29/2021,89,53,8,0,5,84,5
4/28/2021,70,59,11,0,5,144,5
4/27/2021,44,45,10,0,5,118,5
4/26/2021,44,39,10,7,7,46,5
4/25/2021,64,53,7,5,5,50,5
4/24/2021,56,55,11,4,5,66,5
4/23/2021,59,48,15,4,5,66,5
4/22/2021,77,59,14,6,6,90,5
4/21/2021,82,60,28,8,9,106,5
4/20/2021,84,84,26,5,6,104,5
4/19/2021,71,67,26,4,6,98,5
4/18/2021,49,56,22,4,6,84,5
4/17/2021,65,43,8,3,5,70,5
4/16/2021,55,40,11,3,5,116,5
4/15/2021,51,37,20,0,5,66,5
4/14/2021,48,46,18,0,5,66,5
4/13/2021,35,45,10,4,4,54,5
4/12/2021,35,35,9,0,4,32,5
4/11/2021,52,39,10,5,5,28,5
4/10/2021,59,64,11,4,5,50,5
4/9/2021,57,47,14,4,4,58,5
4/8/2021,79,41,21,4,6,68,5
4/7/2021,97,40,22,3,6,84,5
4/6/2021,65,33,26,4,6,94,5
4/5/2021,44,37,22,3,6,66,5
4/4/2021,36,31,14,2,5,38,5
4/3/2021,44,17,10,0,6,22,5
4/2/2021,63,27,8,3,6,48,5
4/1/2021,61,33,16,4,6,96,5
3/31/2021,81,36,21,3,7,98,5
3/30/2021,103,39,31,4,7,126,5
3/29/2021,163,30,21,3,5,262,5
3/28/2021,70,26,16,2,6,870,5
3/27/2021,57,34,9,0,6,52,5
3/26/2021,90,46,9,3,5,56,5
3/25/2021,69,54,29,3,7,116,5
3/24/2021,72,39,27,2,6,94,5
3/23/2021,89,34,24,2,6,98,5
3/22/2021,55,41,20,3,6,130,5
3/21/2021,92,32,14,2,6,82,5
3/20/2021,51,35,9,0,6,92,5
3/19/2021,69,28,16,2,5,44,5
3/18/2021,76,30,23,3,6,110,5
3/17/2021,66,31,27,2,6,128,5
3/16/2021,66,21,26,0,5,134,5
3/15/2021,114,28,18,2,5,108,5
3/14/2021,106,41,23,2,7,98,5
3/13/2021,62,35,21,0,6,86,5
3/12/2021,47,30,24,0,6,54,5
3/11/2021,117,27,16,0,4,36,5
3/10/2021,114,36,33,2,7,114,5
3/9/2021,82,36,30,3,6,112,5
3/8/2021,94,34,24,2,5,86,5
3/7/2021,68,30,17,2,5,90,5
3/6/2021,100,27,12,2,4,74,5
3/5/2021,56,26,25,2,5,96,5
3/4/2021,55,19,27,0,5,48,5
3/3/2021,67,23,27,2,5,50,5
3/2/2021,40,34,23,2,5,58,5
3/1/2021,36,27,15,2,4,32,5
2/28/2021,54,22,12,2,4,26,5
2/27/2021,37,16,21,2,4,52,5
2/26/2021,51,35,19,2,4,44,5
2/25/2021,83,30,16,0,3,40,5
2/24/2021,82,9,41,3,8,80,5
2/23/2021,51,13,42,3,7,108,5
2/22/2021,86,27,18,2,3,72,5
2/21/2021,106,28,27,2,5,96,5
2/20/2021,107,35,28,2,7,102,5
2/19/2021,65,30,24,2,5,106,5
2/18/2021,49,26,29,2,4,60,5
2/17/2021,45,23,13,0,2,50,5
2/16/2021,45,23,12,2,2,36,5
2/15/2021,73,25,15,0,2,42,5
2/14/2021,115,28,14,0,3,64,5
2/13/2021,116,15,38,2,5,102,5
2/12/2021,123,26,38,2,5,102,5
2/11/2021,95,31,35,4,7,108,5
2/10/2021,72,19,35,3,5,90,5
2/9/2021,50,19,36,3,4,70,5
2/8/2021,52,21,20,2,2,46,5
2/7/2021,148,24,14,0,1,56,5
2/6/2021,90,29,21,0,5,136,5
2/5/2021,66,23,38,2,5,96,5
2/4/2021,73,11,40,3,3,72,5
2/3/2021,59,21,26,2,2,74,5
2/2/2021,68,21,18,2,1,56,5
2/1/2021,115,25,14,2,3,76,5
1/31/2021,97,21,25,2,6,108,5
1/30/2021,82,33,26,3,7,116,5
1/29/2021,53,15,37,3,7,104,5
1/28/2021,68,25,15,0,2,48,5
1/27/2021,63,27,25,2,3,86,5
1/26/2021,64,23,17,2,3,70,5
1/25/2021,61,21,21,2,5,44,5
1/24/2021,53,9,29,2,7,56,5
1/23/2021,72,19,18,1,5,36,5
1/22/2021,83,11,22,2,7,46,5
1/21/2021,84,1,31,2,8,54,5
1/20/2021,73,2,51,3,11,76,5
1/19/2021,53,7,46,3,9,78,5
1/18/2021,84,17,24,0,4,54,5
1/17/2021,46,15,18,0,4,86,5
1/16/2021,86,16,12,1,3,38,5
1/15/2021,105,16,12,1,4,100,5
1/14/2021,114,13,44,3,8,108,5
1/13/2021,114,9,49,2,10,130,5
1/12/2021,102,9,52,2,9,124,5
1/11/2021,87,10,39,2,8,80,5
1/10/2021,81,5,38,2,7,64,5
1/9/2021,58,12,30,2,6,58,5
1/8/2021,52,18,19,3,4,38,5
1/7/2021,48,17,11,4,3,32,5
1/6/2021,51,18,7,0,3,38,5
1/5/2021,90,20,13,0,4,34,5
1/4/2021,104,20,25,3,7,74,5
1/3/2021,69,6,40,3,8,96,5
1/2/2021,74,19,12,2,5,76,5
1/1/2021,65,20,18,3,5,64,5
12/31/2020,56,14,19,0,5,46,5
12/30/2020,46,16,14,2,5,38,5
12/29/2020,96,17,10,0,4,28,5
12/28/2020,68,18,25,2,6,74,5
12/27/2020,87,5,32,3,8,52,5
12/26/2020,76,6,32,2,8,80,5
12/25/2020,48,14,33,3,8,78,5
12/24/2020,118,19,15,2,4,44,5
12/23/2020,156,20,36,3,9,120,5
12/22/2020,109,5,55,3,12,136,5
12/21/2020,89,5,48,3,10,96,5
12/20/2020,59,11,37,3,7,76,5
12/19/2020,50,18,17,2,3,42,5
12/18/2020,84,18,11,2,3,40,5
12/17/2020,53,17,29,2,5,72,5
12/16/2020,59,17,17,2,3,36,5
12/15/2020,55,15,13,0,3,42,5
12/14/2020,36,16,11,3,4,38,5
12/13/2020,96,17,8,0,4,34,5
12/12/2020,105,22,24,2,7,90,5
12/11/2020,112,27,25,4,7,98,5
12/10/2020,80,9,38,2,9,94,5
12/9/2020,67,7,37,3,7,76,5
12/8/2020,79,14,30,3,7,60,5
12/7/2020,108,21,14,3,5,62,5
12/6/2020,75,19,33,4,10,90,5
12/5/2020,69,19,31,2,10,62,5
12/4/2020,47,17,27,2,7,60,5
12/3/2020,59,21,12,0,5,36,5
12/2/2020,59,20,17,2,4,48,5
12/1/2020,51,16,28,3,3,54,5
11/30/2020,55,19,17,1,4,40,5
11/29/2020,46,21,14,1,5,40,5
11/28/2020,35,19,9,0,4,36,5
11/27/2020,80,20,8,1,4,34,5
11/26/2020,94,18,18,1,7,74,5
11/25/2020,60,23,23,4,7,84,5
11/24/2020,43,24,21,4,5,50,5
11/23/2020,46,18,16,4,4,32,5
11/22/2020,49,20,9,4,4,42,5
11/21/2020,45,22,12,3,5,40,5
11/20/2020,42,23,12,4,5,38,5
11/19/2020,33,21,8,0,6,42,5
11/18/2020,57,18,8,0,8,30,5
11/17/2020,95,24,13,3,5,54,5
11/16/2020,85,30,32,4,9,94,5
11/15/2020,86,18,41,7,8,90,5
11/14/2020,113,27,31,5,10,86,5
11/13/2020,104,25,39,6,9,102,5
11/12/2020,78,21,39,6,8,94,5
11/11/2020,53,16,41,6,8,76,5
11/10/2020,55,24,27,6,6,52,5
11/9/2020,44,22,25,6,5,58,5
11/8/2020,96,20,17,7,4,56,5
11/7/2020,113,23,23,0,9,110,5
11/6/2020,77,34,30,7,10,112,5
11/5/2020,64,2,44,9,10,84,5
11/4/2020,35,12,35,7,6,70,5
11/3/2020,43,24,17,0,3,46,5
11/2/2020,60,21,15,6,3,54,5
11/1/2020,51,23,25,1,5,74,5
10/31/2020,76,15,25,1,5,44,5
10/30/2020,75,26,31,2,7,72,5
10/29/2020,41,27,33,7,6,76,5
10/28/2020,115,27,17,7,3,50,5
10/27/2020,112,42,26,7,6,108,5
10/26/2020,79,27,42,7,7,106,5
10/25/2020,56,35,31,8,5,80,5
10/24/2020,37,33,22,6,4,58,5
10/23/2020,37,26,15,0,2,44,5
10/22/2020,68,23,10,5,2,60,5
10/21/2020,75,28,16,0,3,80,5
10/20/2020,79,12,32,5,5,76,5
10/19/2020,68,33,31,7,6,84,5
10/18/2020,78,38,26,5,5,70,5
10/17/2020,69,38,16,5,4,66,5
10/16/2020,72,40,22,5,4,64,5
10/15/2020,0,5,40,5,4,92,5
10/14/2020,47,0,0,0,0,0,5
10/13/2020,36,11,23,5,4,48,5
10/12/2020,72,27,10,5,2,42,5
10/11/2020,65,36,15,4,2,72,5
10/10/2020,50,35,14,4,3,62,5
10/9/2020,31,35,15,4,3,50,5
10/8/2020,29,35,9,0,1,40,5
10/7/2020,49,31,10,4,2,36,5
10/6/2020,39,32,13,4,3,40,5
10/5/2020,38,27,10,4,2,38,5
10/4/2020,68,24,7,4,4,46,5
10/3/2020,62,28,8,0,5,50,5
10/2/2020,59,41,8,4,4,44,5
10/1/2020,72,34,7,0,3,48,5
9/30/2020,70,34,6,4,4,58,5
9/29/2020,57,20,11,4,5,54,5
9/28/2020,50,35,15,0,4,48,5
9/27/2020,46,26,14,4,3,40,5
9/26/2020,48,30,7,0,3,34,5
9/25/2020,42,34,11,0,3,36,5
9/24/2020,45,28,12,4,3,34,5
9/23/2020,42,27,12,4,2,34,5
9/22/2020,53,22,12,4,4,34,5
9/21/2020,57,21,16,4,2,44,5
9/20/2020,66,29,18,4,2,46,5
9/19/2020,48,43,12,4,2,52,5
9/18/2020,51,40,13,0,2,46,5
9/17/2020,36,30,13,4,1,42,5
9/16/2020,45,28,11,4,1,26,5
9/15/2020,60,29,9,4,3,32,5
9/14/2020,46,43,10,5,4,44,5
9/13/2020,28,36,10,4,3,38,5
9/12/2020,42,27,6,4,3,20,5
9/11/2020,66,27,10,4,3,26,5
9/10/2020,67,15,18,4,4,52,5
9/9/2020,70,39,15,0,3,54,5
9/8/2020,113,50,10,4,3,52,5
9/7/2020,18,43,12,4,5,106,5
9/6/2020,50,28,6,3,2,10,5
9/5/2020,86,25,5,4,2,32,5
9/4/2020,74,26,14,4,5,74,5
9/3/2020,44,52,8,4,3,74,5
9/2/2020,41,40,6,4,2,44,5
9/1/2020,41,13,6,3,1,26,5
8/31/2020,45,23,7,4,4,32,5
8/30/2020,42,22,12,0,4,38,5
8/29/2020,22,20,4,3,4,30,5
8/28/2020,38,15,2,3,2,20,5
8/27/2020,60,25,2,3,2,32,5
8/26/2020,47,34,3,2,3,50,5
8/25/2020,61,37,2,4,2,38,5
8/24/2020,70,24,6,5,2,48,5
8/23/2020,81,29,5,0,2,54,5
8/22/2020,103,34,7,0,5,64,5
8/21/2020,84,44,6,5,6,86,5
8/20/2020,84,59,11,0,6,72,5
8/19/2020,89,33,9,3,3,70,5
8/18/2020,68,27,10,4,3,76,5
8/17/2020,62,33,9,3,4,58,5
8/16/2020,45,28,6,3,3,50,5
8/15/2020,45,18,3,0,2,32,5
8/14/2020,47,48,4,4,3,40,5
8/13/2020,35,37,5,3,2,48,5
8/12/2020,34,23,4,2,2,38,5
8/11/2020,44,20,4,3,4,38,5
8/10/2020,23,22,4,2,2,44,5
8/9/2020,22,12,6,2,2,22,5
8/8/2020,38,14,1,2,2,26,5
8/7/2020,47,20,6,0,2,28,5
8/6/2020,53,22,7,0,2,42,5
8/5/2020,68,26,4,2,6,46,5
8/4/2020,88,9,2,4,3,62,5
8/3/2020,64,11,3,4,0,78,5
8/2/2020,47,8,2,3,0,52,5
8/1/2020,44,11,2,2,2,38,5
7/31/2020,45,11,5,2,2,40,5
7/30/2020,30,13,8,2,2,36,5
7/29/2020,17,11,4,0,2,22,5
7/28/2020,49,8,9,2,2,10,5
7/27/2020,67,22,8,0,2,30,5
7/26/2020,30,24,17,2,3,62,5
7/25/2020,37,20,3,2,0,28,5
7/24/2020,22,25,7,2,1,34,5
7/23/2020,27,25,8,2,1,16,5
7/22/2020,29,27,9,2,1,22,5
7/21/2020,41,17,10,2,5,24,5
7/20/2020,0,35,9,2,4,32,5
7/19/2020,0,24,6,2,3,0,5
7/18/2020,0,21,3,2,2,0,5
7/17/2020,74,35,7,4,3,0,5
7/16/2020,30,44,11,3,3,62,5
7/15/2020,22,26,9,2,2,24,5
7/14/2020,12,16,10,2,2,16,5
7/13/2020,24,23,6,2,0,10,5
7/12/2020,41,29,6,2,3,12,5
7/11/2020,51,29,5,3,3,28,5
7/10/2020,28,33,6,2,3,46,5
7/9/2020,64,28,8,2,2,24,5
7/8/2020,52,37,7,3,4,52,5
7/7/2020,63,35,9,2,2,44,5
7/6/2020,44,37,12,2,3,50,5
7/5/2020,27,15,13,4,3,38,5
7/4/2020,26,26,4,2,3,28,5
7/3/2020,37,20,9,2,3,26,5
7/2/2020,68,24,12,3,4,36,5
7/1/2020,32,45,13,3,4,64,5
6/30/2020,14,30,12,2,2,28,5
6/29/2020,66,29,8,0,2,14,5
6/28/2020,76,34,6,2,2,48,5
6/27/2020,59,40,8,2,2,74,5
6/26/2020,35,45,12,4,3,56,5
6/25/2020,56,35,11,2,3,36,5
6/24/2020,33,30,8,2,4,50,5
6/23/2020,54,32,5,3,3,30,5
6/22/2020,76,39,9,4,4,44,5
6/21/2020,73,44,11,3,4,68,5
6/20/2020,77,39,7,2,4,66,5
6/19/2020,39,45,9,2,3,70,5
6/18/2020,34,40,14,2,3,38,5
6/17/2020,81,25,13,0,3,24,5
6/16/2020,68,40,15,2,4,74,5
6/15/2020,51,50,14,3,3,66,5
6/14/2020,40,46,13,2,3,52,5
6/13/2020,26,27,6,2,3,38,5
6/12/2020,73,25,7,2,3,24,5
6/11/2020,40,29,11,2,3,68,5
6/10/2020,59,32,10,0,3,38,5
6/9/2020,65,31,7,4,3,54,5
6/8/2020,85,37,12,5,3,68,5
6/7/2020,93,65,13,3,4,98,5
6/6/2020,99,48,8,2,4,110,5
6/5/2020,84,46,10,2,5,98,5
6/4/2020,59,56,14,2,4,86,5
